[2026-07-06T01:10:39.640Z] GET http://localhost:5173/src/index.css?t=1783300239638 → 200 (50ms, 48665B)
[2026-07-06T01:10:44.179Z] GET http://localhost:5173/src/pages/Modules.tsx?t=1783300244177 → 200 (36ms, 16881B)
[2026-07-06T01:10:44.179Z] GET http://localhost:5173/src/index.css?t=1783300244177 → 200 (31ms, 48665B)
[2026-07-06T01:10:48.559Z] GET http://localhost:5173/src/pages/Modules.tsx?t=1783300248557 → 200 (47ms, 16888B)
[2026-07-06T01:10:48.559Z] GET http://localhost:5173/src/index.css?t=1783300248557 → 200 (39ms, 48665B)
[2026-07-06T01:10:58.064Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300258062 → 200 (49ms, 27471B)
[2026-07-06T01:10:58.064Z] GET http://localhost:5173/src/index.css?t=1783300258062 → 200 (45ms, 48665B)
[2026-07-06T01:11:06.973Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300266971 → 200 (46ms, 27499B)
[2026-07-06T01:11:06.973Z] GET http://localhost:5173/src/index.css?t=1783300266971 → 200 (42ms, 48665B)
[2026-07-06T01:11:10.952Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300270948 → 200 (39ms, 27485B)
[2026-07-06T01:11:10.952Z] GET http://localhost:5173/src/index.css?t=1783300270948 → 200 (38ms, 48665B)
[2026-07-06T01:11:14.987Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300274983 → 200 (31ms, 27479B)
[2026-07-06T01:11:14.987Z] GET http://localhost:5173/src/index.css?t=1783300274983 → 200 (27ms, 48665B)
[2026-07-06T01:11:19.085Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300279081 → 200 (40ms, 27471B)
[2026-07-06T01:11:19.085Z] GET http://localhost:5173/src/index.css?t=1783300279081 → 200 (37ms, 48665B)
[2026-07-06T01:11:22.999Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300282995 → 200 (44ms, 27450B)
[2026-07-06T01:11:22.999Z] GET http://localhost:5173/src/index.css?t=1783300282995 → 200 (42ms, 48665B)
[2026-07-06T01:11:26.954Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300286951 → 200 (56ms, 27438B)
[2026-07-06T01:11:26.954Z] GET http://localhost:5173/src/index.css?t=1783300286951 → 200 (51ms, 48665B)
[2026-07-06T01:11:46.302Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300306297 → 200 (44ms, 27431B)
[2026-07-06T01:11:46.302Z] GET http://localhost:5173/src/index.css?t=1783300306297 → 200 (39ms, 48665B)
[2026-07-06T01:11:52.758Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300312756 → 200 (54ms, 27444B)
[2026-07-06T01:11:52.758Z] GET http://localhost:5173/src/index.css?t=1783300312756 → 200 (52ms, 48665B)
[2026-07-06T01:11:56.563Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300316560 → 200 (44ms, 27424B)
[2026-07-06T01:11:56.563Z] GET http://localhost:5173/src/index.css?t=1783300316560 → 200 (40ms, 48665B)
[2026-07-06T01:12:00.544Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300320542 → 200 (44ms, 20361B)
[2026-07-06T01:12:00.545Z] GET http://localhost:5173/src/index.css?t=1783300320542 → 200 (39ms, 48665B)
[2026-07-06T01:12:04.039Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300324037 → 200 (52ms, 20362B)
[2026-07-06T01:12:04.039Z] GET http://localhost:5173/src/index.css?t=1783300324037 → 200 (49ms, 48665B)
[2026-07-06T01:12:07.246Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300327243 → 200 (48ms, 20348B)
[2026-07-06T01:12:07.247Z] GET http://localhost:5173/src/index.css?t=1783300327243 → 200 (43ms, 48665B)
[2026-07-06T01:12:11.162Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300331156 → pending (?ms, ?B)
[2026-07-06T01:12:11.162Z] GET http://localhost:5173/src/index.css?t=1783300331156 → pending (?ms, ?B)
[2026-07-06T01:12:14.458Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300334456 → 200 (36ms, 20326B)
[2026-07-06T01:12:14.459Z] GET http://localhost:5173/src/index.css?t=1783300334456 → 200 (32ms, 48665B)
[2026-07-06T01:12:17.739Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300337736 → 200 (41ms, 20318B)
[2026-07-06T01:12:17.739Z] GET http://localhost:5173/src/index.css?t=1783300337736 → 200 (37ms, 48665B)
[2026-07-06T01:12:20.918Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300340913 → 200 (41ms, 20305B)
[2026-07-06T01:12:20.918Z] GET http://localhost:5173/src/index.css?t=1783300340913 → 200 (39ms, 48665B)
[2026-07-06T01:12:24.310Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300344307 → 200 (35ms, 20305B)
[2026-07-06T01:12:24.311Z] GET http://localhost:5173/src/index.css?t=1783300344307 → 200 (34ms, 48665B)
[2026-07-06T01:12:27.440Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300347436 → 200 (50ms, 20318B)
[2026-07-06T01:12:27.440Z] GET http://localhost:5173/src/index.css?t=1783300347436 → 200 (47ms, 48665B)
[2026-07-06T01:12:33.908Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300353905 → 200 (47ms, 34285B)
[2026-07-06T01:12:33.908Z] GET http://localhost:5173/src/index.css?t=1783300353905 → 200 (45ms, 48665B)
[2026-07-06T01:12:39.154Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300359150 → 200 (53ms, 34221B)
[2026-07-06T01:12:39.154Z] GET http://localhost:5173/src/index.css?t=1783300359150 → 200 (49ms, 48665B)
[2026-07-06T01:12:43.042Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300363038 → 200 (41ms, 34194B)
[2026-07-06T01:12:43.042Z] GET http://localhost:5173/src/index.css?t=1783300363038 → 200 (36ms, 48665B)
[2026-07-06T01:12:48.321Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300368318 → 200 (39ms, 34243B)
[2026-07-06T01:12:48.321Z] GET http://localhost:5173/src/index.css?t=1783300368318 → 200 (37ms, 48665B)
[2026-07-06T01:12:54.355Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300374350 → 200 (37ms, 34285B)
[2026-07-06T01:12:54.355Z] GET http://localhost:5173/src/index.css?t=1783300374350 → 200 (34ms, 48665B)
[2026-07-06T01:12:58.019Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300378013 → 200 (41ms, 34269B)
[2026-07-06T01:12:58.019Z] GET http://localhost:5173/src/index.css?t=1783300378013 → 200 (37ms, 48665B)
[2026-07-06T01:13:02.681Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300382675 → 200 (43ms, 34250B)
[2026-07-06T01:13:02.681Z] GET http://localhost:5173/src/index.css?t=1783300382675 → 200 (39ms, 48665B)
[2026-07-06T01:13:07.173Z] GET http://localhost:5173/src/pages/Settings.tsx?t=1783300387171 → 200 (53ms, 34227B)
[2026-07-06T01:13:07.173Z] GET http://localhost:5173/src/index.css?t=1783300387171 → 200 (47ms, 48805B)
[2026-07-06T01:13:21.620Z] GET http://localhost:5173/src/index.css?t=1783300401617 → pending (?ms, ?B)
[2026-07-06T01:13:21.620Z] GET http://localhost:5173/src/components/UserModal.tsx?t=1783300401617 → pending (?ms, ?B)
[2026-07-06T01:13:29.291Z] GET http://localhost:5173/src/index.css?t=1783300409288 → 200 (35ms, 48805B)
[2026-07-06T01:13:29.291Z] GET http://localhost:5173/src/components/UserModal.tsx?t=1783300409288 → 200 (38ms, 21397B)
[2026-07-06T01:13:39.048Z] GET http://localhost:5173/src/index.css?t=1783300419044 → 200 (53ms, 48805B)
[2026-07-06T01:13:39.048Z] GET http://localhost:5173/src/components/UserModal.tsx?t=1783300419044 → 200 (55ms, 21200B)
[2026-07-06T01:13:47.475Z] GET http://localhost:5173/src/index.css?t=1783300427472 → 200 (43ms, 48805B)
[2026-07-06T01:13:47.475Z] GET http://localhost:5173/src/components/EditUserModal.tsx?t=1783300427472 → 200 (46ms, 18168B)
[2026-07-06T01:13:55.491Z] GET http://localhost:5173/src/index.css?t=1783300435488 → 200 (38ms, 48805B)
[2026-07-06T01:13:55.491Z] GET http://localhost:5173/src/components/MerchantModal.tsx?t=1783300435488 → 200 (42ms, 17278B)
[2026-07-06T01:14:04.257Z] GET http://localhost:5173/src/index.css?t=1783300444254 → 200 (52ms, 48805B)
[2026-07-06T01:14:04.257Z] GET http://localhost:5173/src/components/EditMerchantModal.tsx?t=1783300444254 → 200 (56ms, 18403B)
[2026-07-06T01:14:10.893Z] GET http://localhost:5173/src/index.css?t=1783300450890 → 200 (46ms, 48805B)
[2026-07-06T01:14:10.893Z] GET http://localhost:5173/src/components/ZoneModal.tsx?t=1783300450890 → 200 (50ms, 12867B)
[2026-07-06T01:14:17.854Z] GET http://localhost:5173/src/index.css?t=1783300457852 → 200 (52ms, 48805B)
[2026-07-06T01:14:17.854Z] GET http://localhost:5173/src/components/EditZoneModal.tsx?t=1783300457852 → 200 (56ms, 13630B)
[2026-07-06T01:15:58.375Z] GET http://localhost:5173/src/pages/Orders.tsx?t=1783300558372 → 200 (47ms, 21701B)
[2026-07-06T01:15:58.375Z] GET http://localhost:5173/src/index.css?t=1783300558372 → 200 (43ms, 48805B)
[2026-07-06T01:16:03.009Z] GET http://localhost:5173/src/pages/Orders.tsx?t=1783300563007 → 200 (46ms, 21653B)
[2026-07-06T01:16:03.009Z] GET http://localhost:5173/src/index.css?t=1783300563007 → 200 (43ms, 48805B)
[2026-07-06T01:16:08.118Z] GET http://localhost:5173/src/pages/Orders.tsx?t=1783300568115 → 200 (40ms, 21619B)
[2026-07-06T01:16:08.118Z] GET http://localhost:5173/src/index.css?t=1783300568115 → 200 (37ms, 48805B)
[2026-07-06T01:16:11.561Z] GET http://localhost:5173/src/index.css?t=1783300571559 → 200 (28ms, 48870B)
[2026-07-06T01:16:11.561Z] GET http://localhost:5173/src/components/Modal.tsx?t=1783300571559 → 200 (32ms, 6220B)
[2026-07-06T01:16:17.360Z] GET http://localhost:5173/src/index.css?t=1783300577357 → 200 (40ms, 48870B)
[2026-07-06T01:16:17.360Z] GET http://localhost:5173/src/components/Modal.tsx?t=1783300577357 → 200 (43ms, 6191B)
[2026-07-06T01:16:20.640Z] GET http://localhost:5173/src/index.css?t=1783300580637 → 200 (53ms, 48870B)
[2026-07-06T01:16:24.806Z] GET http://localhost:5173/src/index.css?t=1783300584802 → 200 (40ms, 48870B)
[2026-07-06T01:16:28.435Z] GET http://localhost:5173/src/index.css?t=1783300588428 → 200 (41ms, 48870B)
[2026-07-06T01:16:32.010Z] GET http://localhost:5173/src/pages/Orders.tsx?t=1783300592007 → 200 (112ms, 21645B)
[2026-07-06T01:16:32.010Z] GET http://localhost:5173/src/index.css?t=1783300592007 → 200 (74ms, 48870B)
[2026-07-06T01:19:05.421Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783300745418 → 200 (55ms, 13258B)
[2026-07-06T01:19:05.421Z] GET http://localhost:5173/src/index.css?t=1783300745418 → 200 (52ms, 48870B)
[2026-07-06T01:19:13.038Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783300753035 → 200 (55ms, 24182B)
[2026-07-06T01:19:13.038Z] GET http://localhost:5173/src/index.css?t=1783300753035 → 200 (51ms, 48870B)
[2026-07-06T01:19:16.919Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783300756917 → 200 (35ms, 25363B)
[2026-07-06T01:19:16.920Z] GET http://localhost:5173/src/index.css?t=1783300756917 → 200 (32ms, 48870B)
[2026-07-06T01:20:01.441Z] GET http://localhost:5173/src/layouts/SuperAdminLayout.tsx?t=1783300801437 → 200 (45ms, 5077B)
[2026-07-06T01:20:01.441Z] GET http://localhost:5173/src/index.css?t=1783300801437 → 200 (41ms, 49286B)
[2026-07-06T01:20:12.081Z] GET http://localhost:5173/src/index.css?t=1783300812077 → 200 (45ms, 50414B)
[2026-07-06T01:20:12.081Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1783300812077 → 200 (51ms, 11723B)
[2026-07-06T01:20:16.940Z] GET http://localhost:5173/src/index.css?t=1783300816936 → 200 (36ms, 50414B)
[2026-07-06T01:20:16.940Z] GET http://localhost:5173/src/components/Header.tsx?t=1783300816936 → 200 (40ms, 8972B)
[2026-07-06T01:20:21.669Z] GET http://localhost:5173/src/index.css?t=1783300821667 → 200 (30ms, 50414B)
[2026-07-06T01:20:21.669Z] GET http://localhost:5173/src/components/Header.tsx?t=1783300821667 → 200 (34ms, 10184B)
[2026-07-06T01:22:20.996Z] GET http://localhost:5173/src/pages/Users.tsx?t=1783300940991 → 200 (81ms, 24839B)
[2026-07-06T01:22:20.997Z] GET http://localhost:5173/src/index.css?t=1783300940991 → 200 (71ms, 50414B)
[2026-07-06T01:22:26.140Z] GET http://localhost:5173/src/pages/Users.tsx?t=1783300946137 → 200 (82ms, 25919B)
[2026-07-06T01:22:26.140Z] GET http://localhost:5173/src/index.css?t=1783300946137 → 200 (69ms, 50474B)
[2026-07-06T01:22:30.469Z] GET http://localhost:5173/src/pages/Drivers.tsx?t=1783300950462 → 200 (76ms, 24124B)
[2026-07-06T01:22:30.469Z] GET http://localhost:5173/src/index.css?t=1783300950462 → 200 (70ms, 50474B)
[2026-07-06T01:22:35.513Z] GET http://localhost:5173/src/pages/Drivers.tsx?t=1783300955502 → 200 (83ms, 25226B)
[2026-07-06T01:22:35.514Z] GET http://localhost:5173/src/index.css?t=1783300955502 → 200 (94ms, 50474B)
[2026-07-06T01:22:41.224Z] GET http://localhost:5173/src/pages/Finance.tsx?t=1783300961210 → 200 (59ms, 32124B)
[2026-07-06T01:22:41.224Z] GET http://localhost:5173/src/index.css?t=1783300961210 → 200 (53ms, 50474B)
[2026-07-06T01:22:46.130Z] GET http://localhost:5173/src/pages/Orders.tsx?t=1783300966120 → 200 (77ms, 22709B)
[2026-07-06T01:22:46.130Z] GET http://localhost:5173/src/index.css?t=1783300966120 → 200 (71ms, 50474B)
[2026-07-06T01:22:51.143Z] GET http://localhost:5173/src/pages/Merchants.tsx?t=1783300971141 → 200 (85ms, 28536B)
[2026-07-06T01:22:51.143Z] GET http://localhost:5173/src/index.css?t=1783300971141 → 200 (76ms, 50474B)
[2026-07-06T01:22:51.230Z] GET http://localhost:5173/src/components/MerchantModal.tsx?t=1783300577357 → 200 (4ms, 17294B)
[2026-07-06T01:22:51.230Z] GET http://localhost:5173/src/components/EditMerchantModal.tsx?t=1783300577357 → 200 (5ms, 18419B)
[2026-07-06T01:22:56.059Z] GET http://localhost:5173/src/pages/Zones.tsx?t=1783300976056 → 200 (77ms, 21418B)
[2026-07-06T01:22:56.059Z] GET http://localhost:5173/src/index.css?t=1783300976056 → 200 (71ms, 50474B)
[2026-07-06T01:22:56.139Z] GET http://localhost:5173/src/components/ZoneModal.tsx?t=1783300577357 → 200 (5ms, 12883B)
[2026-07-06T01:22:56.139Z] GET http://localhost:5173/src/components/EditZoneModal.tsx?t=1783300577357 → 200 (7ms, 13646B)
[2026-07-06T01:23:00.570Z] GET http://localhost:5173/src/pages/Modules.tsx?t=1783300980569 → 200 (79ms, 16912B)
[2026-07-06T01:23:00.571Z] GET http://localhost:5173/src/index.css?t=1783300980569 → 200 (69ms, 50474B)
[2026-07-06T01:23:10.707Z] GET http://localhost:5173/src/pages/Modules.tsx?t=1783300990703 → 200 (60ms, 18064B)
[2026-07-06T01:23:10.707Z] GET http://localhost:5173/src/index.css?t=1783300990703 → 200 (56ms, 50474B)
[2026-07-06T01:23:15.556Z] GET http://localhost:5173/src/components/ProtectedRoute.tsx?t=1783300995553 → 200 (41ms, 8129B)
[2026-07-06T01:23:15.556Z] GET http://localhost:5173/src/index.css?t=1783300995553 → 200 (35ms, 50846B)
[2026-07-06T01:23:19.987Z] GET http://localhost:5173/src/pages/Orders.tsx?t=1783300999984 → 200 (46ms, 22750B)
[2026-07-06T01:23:19.987Z] GET http://localhost:5173/src/index.css?t=1783300999984 → 200 (45ms, 50846B)
[2026-07-06T01:23:30.387Z] GET http://localhost:5173/src/pages/Users.tsx?t=1783301010385 → 200 (41ms, 25956B)
[2026-07-06T01:23:30.387Z] GET http://localhost:5173/src/index.css?t=1783301010385 → 200 (36ms, 50846B)
[2026-07-06T01:23:30.428Z] GET http://localhost:5173/src/components/UserModal.tsx?t=1783300577357 → 200 (4ms, 21216B)
[2026-07-06T01:23:30.428Z] GET http://localhost:5173/src/components/EditUserModal.tsx?t=1783300577357 → 200 (6ms, 18184B)
[2026-07-06T01:23:33.752Z] GET http://localhost:5173/src/pages/Users.tsx?t=1783301013748 → 200 (34ms, 25968B)
[2026-07-06T01:23:33.752Z] GET http://localhost:5173/src/index.css?t=1783301013748 → 200 (31ms, 50846B)
[2026-07-06T01:25:02.587Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783301102583 → 200 (45ms, 28394B)
[2026-07-06T01:25:02.587Z] GET http://localhost:5173/src/index.css?t=1783301102583 → 200 (38ms, 50978B)
[2026-07-06T01:25:19.995Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783301119990 → 200 (49ms, 31490B)
[2026-07-06T01:25:19.995Z] GET http://localhost:5173/src/index.css?t=1783301119990 → 200 (47ms, 50978B)
[2026-07-06T01:27:08.484Z] GET http://localhost:5173/src/App.tsx?t=1783301228480 → 200 (61ms, 13497B)
[2026-07-06T01:27:08.484Z] GET http://localhost:5173/src/index.css?t=1783301228480 → 200 (55ms, 50978B)
[2026-07-06T01:27:13.520Z] GET http://localhost:5173/src/App.tsx?t=1783301233517 → 200 (61ms, 14572B)
[2026-07-06T01:27:13.520Z] GET http://localhost:5173/src/index.css?t=1783301233517 → 200 (56ms, 50978B)
[2026-07-06T01:27:25.417Z] GET http://localhost:5173/src/App.tsx?t=1783301245411 → 200 (40ms, 15912B)
[2026-07-06T01:27:25.417Z] GET http://localhost:5173/src/index.css?t=1783301245411 → 200 (37ms, 50978B)
[2026-07-06T01:27:39.532Z] GET http://localhost:5173/login → 200 (16ms, 1300B)
[2026-07-06T01:27:39.557Z] GET http://localhost:5173/@vite/client → 200 (12ms, ?B)
[2026-07-06T01:27:39.557Z] GET http://localhost:5173/src/main.tsx?t=1783301259498 → 200 (8ms, 1810B)
[2026-07-06T01:27:39.559Z] GET https://fonts.googleapis.com/css2?family=IBM+Plex+Mono:wght@400;500;600;700&family=IBM+Plex+Sans:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-06T01:27:39.563Z] GET http://localhost:5173/@react-refresh → 200 (30ms, ?B)
[2026-07-06T01:27:39.566Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=b6b7d5c4 → 200 (2ms, -264B)
[2026-07-06T01:27:39.568Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=b6b7d5c4 → 200 (?ms, -266B)
[2026-07-06T01:27:39.569Z] GET http://localhost:5173/src/index.css?t=1783301259498 → 200 (36ms, 50978B)
[2026-07-06T01:27:39.569Z] GET http://localhost:5173/src/App.tsx?t=1783301245411 → 304 (22ms, ?B)
[2026-07-06T01:27:39.569Z] GET http://localhost:5173/src/i18n/config.ts → 200 (28ms, ?B)
[2026-07-06T01:27:39.569Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=b6b7d5c4 → 200 (?ms, -263B)
[2026-07-06T01:27:39.569Z] GET http://localhost:5173/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=b6b7d5c4 → 200 (?ms, -261B)
[2026-07-06T01:27:39.571Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=b6b7d5c4 → 200 (?ms, -263B)
[2026-07-06T01:27:39.572Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (22ms, ?B)
[2026-07-06T01:27:39.576Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYY.woff2 → 200 (?ms, -815B)
[2026-07-06T01:27:39.592Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=b6b7d5c4 → 200 (?ms, -266B)
[2026-07-06T01:27:39.592Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783301119990 → 304 (13ms, ?B)
[2026-07-06T01:27:39.593Z] GET http://localhost:5173/src/components/ProtectedRoute.tsx?t=1783300995553 → 304 (12ms, ?B)
[2026-07-06T01:27:39.593Z] GET http://localhost:5173/src/contexts/AuthContext.tsx → 200 (12ms, ?B)
[2026-07-06T01:27:39.598Z] GET http://localhost:5173/node_modules/.vite/deps/i18next.js?v=b6b7d5c4 → 200 (?ms, -265B)
[2026-07-06T01:27:39.598Z] GET http://localhost:5173/node_modules/.vite/deps/react-i18next.js?v=b6b7d5c4 → 200 (3ms, -264B)
[2026-07-06T01:27:39.601Z] GET http://localhost:5173/node_modules/.vite/deps/shim-DO6Qh8OF.js?v=b6b7d5c4 → 200 (?ms, -262B)
[2026-07-06T01:27:39.605Z] GET http://localhost:5173/src/lib/supabase.ts → 200 (2ms, ?B)
[2026-07-06T01:27:39.607Z] GET http://localhost:5173/node_modules/.vite/deps/@supabase_supabase-js.js?v=b6b7d5c4 → 200 (?ms, -266B)
[2026-07-06T01:32:50.206Z] GET http://localhost:5173/src/App.tsx?t=1783301570198 → 200 (85ms, 17856B)
[2026-07-06T01:32:50.206Z] GET http://localhost:5173/src/index.css?t=1783301570198 → 200 (79ms, 54564B)
[2026-07-06T01:33:06.133Z] GET http://localhost:5173/src/index.css?t=1783301586126 → 200 (50ms, 54564B)
[2026-07-06T01:33:15.581Z] GET http://localhost:5173/src/index.css?t=1783301595575 → 200 (44ms, 54564B)
[2026-07-06T01:33:23.014Z] GET http://localhost:5173/login → 200 (11ms, 1300B)
[2026-07-06T01:33:23.035Z] GET http://localhost:5173/@vite/client → 200 (19ms, ?B)
[2026-07-06T01:33:23.035Z] GET http://localhost:5173/src/main.tsx?t=1783301602975 → 200 (41ms, 1826B)
[2026-07-06T01:33:23.040Z] GET https://fonts.googleapis.com/css2?family=IBM+Plex+Mono:wght@400;500;600;700&family=IBM+Plex+Sans:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-06T01:33:23.042Z] GET http://localhost:5173/@react-refresh → 200 (58ms, ?B)
[2026-07-06T01:33:23.055Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (64ms, ?B)
[2026-07-06T01:33:23.055Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYY.woff2 → 200 (?ms, -815B)
[2026-07-06T01:33:23.081Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=b6b7d5c4 → 200 (?ms, -264B)
[2026-07-06T01:33:23.081Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=b6b7d5c4 → 200 (1ms, -266B)
[2026-07-06T01:33:23.083Z] GET http://localhost:5173/src/index.css?t=1783301602975 → 200 (210ms, 54564B)
[2026-07-06T01:33:23.083Z] GET http://localhost:5173/src/App.tsx?t=1783301595575 → 200 (48ms, 17856B)
[2026-07-06T01:33:23.083Z] GET http://localhost:5173/src/i18n/config.ts?t=1783301602975 → 200 (198ms, 19572B)
[2026-07-06T01:33:23.083Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=b6b7d5c4 → 200 (?ms, -263B)
[2026-07-06T01:33:23.083Z] GET http://localhost:5173/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=b6b7d5c4 → 200 (2ms, -261B)
[2026-07-06T01:33:23.087Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=b6b7d5c4 → 200 (?ms, -263B)
[2026-07-06T01:33:23.132Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=b6b7d5c4 → 200 (?ms, -266B)
[2026-07-06T01:33:23.132Z] GET http://localhost:5173/src/pages/Login.tsx?t=1783301119990 → 200 (7ms, ?B)
[2026-07-06T01:33:23.132Z] GET http://localhost:5173/src/components/ProtectedRoute.tsx?t=1783300995553 → 200 (7ms, ?B)
[2026-07-06T01:33:23.133Z] GET http://localhost:5173/src/contexts/AuthContext.tsx → 200 (7ms, ?B)
[2026-07-06T01:33:23.139Z] GET http://localhost:5173/src/lib/supabase.ts → 200 (127ms, ?B)
[2026-07-06T01:33:23.271Z] GET http://localhost:5173/node_modules/.vite/deps/@supabase_supabase-js.js?v=b6b7d5c4 → 200 (?ms, -266B)
[2026-07-06T01:33:23.282Z] GET http://localhost:5173/node_modules/.vite/deps/i18next.js?v=b6b7d5c4 → 200 (?ms, -265B)
[2026-07-06T01:33:23.283Z] GET http://localhost:5173/node_modules/.vite/deps/react-i18next.js?v=b6b7d5c4 → 200 (?ms, -264B)
[2026-07-06T01:33:23.286Z] GET http://localhost:5173/node_modules/.vite/deps/shim-DO6Qh8OF.js?v=b6b7d5c4 → 200 (?ms, -262B)
[2026-07-06T01:34:53.511Z] GET http://localhost:5173/src/App.tsx?t=1783301693502 → 200 (124ms, 18213B)
[2026-07-06T01:34:53.512Z] GET http://localhost:5173/src/index.css?t=1783301693502 → 200 (104ms, 56075B)
[2026-07-06T01:34:53.635Z] GET http://localhost:5173/src/layouts/SuperAdminLayout.tsx?t=1783301595575 → 200 (4ms, 5077B)
[2026-07-06T01:34:53.636Z] GET http://localhost:5173/src/layouts/MerchantLayout.tsx → 200 (24ms, 18556B)
[2026-07-06T01:34:53.643Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1783301595575 → 200 (15ms, 11794B)
[2026-07-06T01:34:53.643Z] GET http://localhost:5173/src/components/Header.tsx?t=1783300821667 → 200 (6ms, ?B)
[2026-07-06T01:34:53.651Z] GET http://localhost:5173/node_modules/.vite/deps/lucide-react.js?v=b6b7d5c4 → 200 (?ms, -267B)
[2026-07-06T01:34:53.658Z] GET http://localhost:5173/src/lib/utils.ts → 200 (6ms, ?B)
[2026-07-06T01:34:53.664Z] GET http://localhost:5173/node_modules/.vite/deps/clsx.js?v=b6b7d5c4 → 200 (1ms, -261B)
[2026-07-06T01:34:53.665Z] GET http://localhost:5173/node_modules/.vite/deps/tailwind-merge.js?v=b6b7d5c4 → 200 (?ms, -265B)
[2026-07-06T01:35:06.797Z] GET http://localhost:5173/src/components/ProtectedRoute.tsx?t=1783301706792 → 200 (71ms, 7966B)
[2026-07-06T01:35:06.797Z] GET http://localhost:5173/src/index.css?t=1783301706792 → 200 (67ms, 56075B)
[2026-07-06T01:35:16.806Z] GET http://localhost:5173/src/App.tsx?t=1783301716803 → 200 (75ms, 21130B)
[2026-07-06T01:35:16.806Z] GET http://localhost:5173/src/index.css?t=1783301716803 → 200 (68ms, 56075B)
[2026-07-06T01:37:01.323Z] GET http://localhost:5173/src/App.tsx?t=1783301821320 → 200 (99ms, 21655B)
[2026-07-06T01:37:01.324Z] GET http://localhost:5173/src/index.css?t=1783301821320 → 200 (88ms, 57281B)
